Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7
0.8515981735159818,0.0,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.2445054945054945
0.3093607305936073,0.6608235948803561,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.49175824175824173
0.547945205479452,0.105731775180857,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.2445054945054945
0.7431506849315068,0.13216471897607124,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,1.0
0.3093607305936073,0.6608235948803561,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,1.0
0.634703196347032,0.0,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.49175824175824173
0.7431506849315068,0.13216471897607124,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.2445054945054945
0.7431506849315068,0.13216471897607124,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.016483516483516484
0.5639269406392694,0.0,0.0,0.5608782435129741,0.0,0.7151162790697675,0.53411941796287,0.005494505494505495
0.634703196347032,0.2643294379521425,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.49175824175824173
0.3093607305936073,0.6608235948803561,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.016483516483516484
0.634703196347032,0.2643294379521425,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.016483516483516484
0.526255707762557,0.3964941569282137,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.49175824175824173
0.2009132420091324,0.528658875904285,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.49175824175824173
0.3093607305936073,0.6608235948803561,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.2445054945054945
0.4611872146118721,0.211463550361714,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.2445054945054945
0.08584474885844748,0.5826377295492488,0.0,0.5608782435129741,0.0,0.7151162790697675,0.53411941796287,0.016483516483516484
0.22054794520547943,0.3683917640511965,0.0,0.5608782435129741,0.0,0.5156976744186046,0.58078273958856,0.016483516483516484
0.8515981735159818,0.0,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,1.0
0.22054794520547943,0.3683917640511965,0.0,0.5608782435129741,0.0,0.5156976744186046,0.58078273958856,0.005494505494505495
0.4611872146118721,0.211463550361714,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.49175824175824173
0.526255707762557,0.3964941569282137,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.07417582417582418
0.4611872146118721,0.211463550361714,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.739010989010989
0.3744292237442922,0.31719532554257096,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.739010989010989
0.4748858447488584,0.0,0.0,0.5608782435129741,0.0,0.4941860465116279,0.6437531359759158,0.005494505494505495
0.2009132420091324,0.528658875904285,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.739010989010989
0.3744292237442922,0.31719532554257096,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.49175824175824173
0.547945205479452,0.105731775180857,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.739010989010989
0.08584474885844748,0.5826377295492488,0.0,0.5608782435129741,0.0,0.7151162790697675,0.53411941796287,0.9862637362637363
0.526255707762557,0.3964941569282137,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.016483516483516484
0.2009132420091324,0.528658875904285,0.0,0.8483033932135728,0.0,0.3808139534883721,0.190667335674862,0.07417582417582418
0.8744292237442922,0.0,0.0,0.1936127744510978,0.0,0.9273255813953488,0.5168088309081786,0.07417582417582418
0.6210045662100456,0.5264329437952142,0.0,0.3860279441117764,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.005494505494505495
0.48242009132420094,0.7295492487479132,0.0,0.4291417165668663,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.005494505494505495
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.005494505494505495
0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.39244186046511625,0.5260913196186654,0.005494505494505495
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219515,0.7267080745341614,0.14854651162790705,1.0,0.005494505494505495
0.8515981735159818,0.330550918196995,0.0,0.4738522954091816,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.005494505494505495
0.8378995433789954,0.3260990539788537,0.0,0.12814371257485038,1.0,0.14854651162790705,0.6184144505770195,0.005494505494505495
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.005494505494505495
0.6543378995433791,0.27017250973845297,0.0,0.288622754491018,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.005494505494505495
0.9801369863013698,0.0,0.0,0.16007984031936137,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.005494505494505495
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.005494505494505495
0.49497716894977173,0.5912632164718976,0.0,0.2710578842315368,0.4440993788819876,0.14854651162790705,0.718514801806322,0.005494505494505495
0.6844748858447489,0.263494713411241,0.0,0.2047904191616767,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.005494505494505495
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.005494505494505495
0.5061643835616438,0.7868670005564831,0.0,0.49540918163672665,0.3198757763975155,0.4119186046511629,0.16532865027596583,0.005494505494505495
0.6335616438356164,0.42070116861435725,0.0,0.25668662674650705,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.005494505494505495
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.005494505494505495
0.42077625570776256,0.5589872008903729,0.0,0.18323353293413164,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.005494505494505495
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.005494505494505495
0.769406392694064,0.4924874791318865,0.0,0.5129740518962076,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.005494505494505495
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748507,0.6832298136645962,0.417732558139535,0.40592072252885086,0.005494505494505495
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.005494505494505495
0.5385844748858447,0.5258764607679466,0.0,0.4243512974051897,0.29503105590062106,0.417732558139535,0.40592072252885086,0.005494505494505495
0.6210045662100456,0.5264329437952142,0.0,0.3860279441117764,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.016483516483516484
0.48242009132420094,0.7295492487479132,0.0,0.4291417165668663,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.016483516483516484
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.016483516483516484
0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.39244186046511625,0.5260913196186654,0.016483516483516484
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219515,0.7267080745341614,0.14854651162790705,1.0,0.016483516483516484
0.8515981735159818,0.330550918196995,0.0,0.4738522954091816,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.016483516483516484
0.8378995433789954,0.3260990539788537,0.0,0.12814371257485038,1.0,0.14854651162790705,0.6184144505770195,0.016483516483516484
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.016483516483516484
0.6543378995433791,0.27017250973845297,0.0,0.288622754491018,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.016483516483516484
0.9801369863013698,0.0,0.0,0.16007984031936137,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.016483516483516484
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.016483516483516484
0.49497716894977173,0.5912632164718976,0.0,0.2710578842315368,0.4440993788819876,0.14854651162790705,0.718514801806322,0.016483516483516484
0.6844748858447489,0.263494713411241,0.0,0.2047904191616767,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.016483516483516484
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.016483516483516484
0.5061643835616438,0.7868670005564831,0.0,0.49540918163672665,0.3198757763975155,0.4119186046511629,0.16532865027596583,0.016483516483516484
0.6335616438356164,0.42070116861435725,0.0,0.25668662674650705,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.016483516483516484
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.016483516483516484
0.42077625570776256,0.5589872008903729,0.0,0.18323353293413164,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.016483516483516484
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.016483516483516484
0.769406392694064,0.4924874791318865,0.0,0.5129740518962076,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.016483516483516484
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748507,0.6832298136645962,0.417732558139535,0.40592072252885086,0.016483516483516484
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.016483516483516484
0.5385844748858447,0.5258764607679466,0.0,0.4243512974051897,0.29503105590062106,0.417732558139535,0.40592072252885086,0.016483516483516484
0.6210045662100456,0.5264329437952142,0.0,0.3860279441117764,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.07417582417582418
0.48242009132420094,0.7295492487479132,0.0,0.4291417165668663,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.07417582417582418
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.07417582417582418
0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.39244186046511625,0.5260913196186654,0.07417582417582418
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219515,0.7267080745341614,0.14854651162790705,1.0,0.07417582417582418
0.8515981735159818,0.330550918196995,0.0,0.4738522954091816,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.07417582417582418
0.8378995433789954,0.3260990539788537,0.0,0.12814371257485038,1.0,0.14854651162790705,0.6184144505770195,0.07417582417582418
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.07417582417582418
0.6543378995433791,0.27017250973845297,0.0,0.288622754491018,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.07417582417582418
0.9801369863013698,0.0,0.0,0.16007984031936137,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.07417582417582418
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.07417582417582418
0.49497716894977173,0.5912632164718976,0.0,0.2710578842315368,0.4440993788819876,0.14854651162790705,0.718514801806322,0.07417582417582418
0.6844748858447489,0.263494713411241,0.0,0.2047904191616767,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.07417582417582418
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.07417582417582418
0.5061643835616438,0.7868670005564831,0.0,0.49540918163672665,0.3198757763975155,0.4119186046511629,0.16532865027596583,0.07417582417582418
0.6335616438356164,0.42070116861435725,0.0,0.25668662674650705,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.07417582417582418
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.07417582417582418
0.42077625570776256,0.5589872008903729,0.0,0.18323353293413164,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.07417582417582418
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.07417582417582418
0.769406392694064,0.4924874791318865,0.0,0.5129740518962076,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.07417582417582418
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748507,0.6832298136645962,0.417732558139535,0.40592072252885086,0.07417582417582418
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.07417582417582418
0.5385844748858447,0.5258764607679466,0.0,0.4243512974051897,0.29503105590062106,0.417732558139535,0.40592072252885086,0.07417582417582418
0.6210045662100456,0.5264329437952142,0.0,0.3860279441117764,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.1510989010989011
0.48242009132420094,0.7295492487479132,0.0,0.4291417165668663,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.1510989010989011
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.1510989010989011
0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.39244186046511625,0.5260913196186654,0.1510989010989011
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219515,0.7267080745341614,0.14854651162790705,1.0,0.1510989010989011
0.8515981735159818,0.330550918196995,0.0,0.4738522954091816,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.1510989010989011
0.8378995433789954,0.3260990539788537,0.0,0.12814371257485038,1.0,0.14854651162790705,0.6184144505770195,0.1510989010989011
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.1510989010989011
0.6543378995433791,0.27017250973845297,0.0,0.288622754491018,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.1510989010989011
0.9801369863013698,0.0,0.0,0.16007984031936137,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.1510989010989011
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.1510989010989011
0.49497716894977173,0.5912632164718976,0.0,0.2710578842315368,0.4440993788819876,0.14854651162790705,0.718514801806322,0.1510989010989011
0.6844748858447489,0.263494713411241,0.0,0.2047904191616767,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.1510989010989011
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.1510989010989011
0.5061643835616438,0.7868670005564831,0.0,0.49540918163672665,0.3198757763975155,0.4119186046511629,0.16532865027596583,0.1510989010989011
0.6335616438356164,0.42070116861435725,0.0,0.25668662674650705,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.1510989010989011
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.1510989010989011
0.42077625570776256,0.5589872008903729,0.0,0.18323353293413164,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.1510989010989011
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.1510989010989011
0.769406392694064,0.4924874791318865,0.0,0.5129740518962076,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.1510989010989011
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748507,0.6832298136645962,0.417732558139535,0.40592072252885086,0.1510989010989011
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.1510989010989011
0.5385844748858447,0.5258764607679466,0.0,0.4243512974051897,0.29503105590062106,0.417732558139535,0.40592072252885086,0.1510989010989011
0.6210045662100456,0.5264329437952142,0.0,0.3860279441117764,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.24725274725274726
0.48242009132420094,0.7295492487479132,0.0,0.4291417165668663,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.24725274725274726
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.24725274725274726
0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.39244186046511625,0.5260913196186654,0.24725274725274726
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219515,0.7267080745341614,0.14854651162790705,1.0,0.24725274725274726
0.8515981735159818,0.330550918196995,0.0,0.4738522954091816,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.24725274725274726
0.8378995433789954,0.3260990539788537,0.0,0.12814371257485038,1.0,0.14854651162790705,0.6184144505770195,0.24725274725274726
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.24725274725274726
0.6543378995433791,0.27017250973845297,0.0,0.288622754491018,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.24725274725274726
0.9801369863013698,0.0,0.0,0.16007984031936137,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.24725274725274726
0.7374429223744292,0.29577072899276574,0.0,0.25349301397205587,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.24725274725274726
0.49497716894977173,0.5912632164718976,0.0,0.2710578842315368,0.4440993788819876,0.14854651162790705,0.718514801806322,0.24725274725274726
0.6844748858447489,0.263494713411241,0.0,0.2047904191616767,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.24725274725274726
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.24725274725274726
0.6335616438356164,0.42070116861435725,0.0,0.25668662674650705,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.24725274725274726
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.24725274725274726
0.42077625570776256,0.5589872008903729,0.0,0.18323353293413164,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.24725274725274726
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.24725274725274726
0.769406392694064,0.4924874791318865,0.0,0.5129740518962076,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.24725274725274726
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748507,0.6832298136645962,0.417732558139535,0.40592072252885086,0.24725274725274726
0.5949771689497717,0.5258764607679466,0.0,0.34451097804391223,0.3602484472049689,0.417732558139535,0.40592072252885086,0.24725274725274726
0.5385844748858447,0.5258764607679466,0.0,0.4243512974051897,0.29503105590062106,0.417732558139535,0.40592072252885086,0.24725274725274726
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220773,0.005494505494505495
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220773,0.03571428571428571
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220773,0.07417582417582418
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220773,0.1510989010989011
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220773,0.27197802197802196
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167663,0.14183229813664597,0.4245348837209301,0.6476668339187154,0.005494505494505495
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167663,0.14183229813664597,0.4245348837209301,0.6476668339187154,0.03571428571428571
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167663,0.14183229813664597,0.4245348837209301,0.6476668339187154,0.07417582417582418
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167663,0.14183229813664597,0.4245348837209301,0.6476668339187154,0.1510989010989011
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167663,0.14183229813664597,0.4245348837209301,0.6476668339187154,0.27197802197802196
0.21159817351598176,0.0,0.5023488255872064,0.3502594810379242,0.23229813664596272,0.5970930232558139,0.7824887104867033,0.005494505494505495
0.21159817351598176,0.0,0.5023488255872064,0.3502594810379242,0.23229813664596272,0.5970930232558139,0.7824887104867033,0.03571428571428571
0.21159817351598176,0.0,0.5023488255872064,0.3502594810379242,0.23229813664596272,0.5970930232558139,0.7824887104867033,0.07417582417582418
0.21159817351598176,0.0,0.5023488255872064,0.3502594810379242,0.23229813664596272,0.5970930232558139,0.7824887104867033,0.1510989010989011
0.21159817351598176,0.0,0.5023488255872064,0.3502594810379242,0.23229813664596272,0.5970930232558139,0.7824887104867033,0.27197802197802196
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001995,0.24130434782608692,0.8401162790697675,0.5268690416457601,0.005494505494505495
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001995,0.24130434782608692,0.8401162790697675,0.5268690416457601,0.03571428571428571
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001995,0.24130434782608692,0.8401162790697675,0.5268690416457601,0.07417582417582418
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001995,0.24130434782608692,0.8401162790697675,0.5268690416457601,0.1510989010989011
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001995,0.24130434782608692,0.8401162790697675,0.5268690416457601,0.27197802197802196
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581393,0.46492724535875574,0.005494505494505495
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581393,0.46492724535875574,0.03571428571428571
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581393,0.46492724535875574,0.07417582417582418
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581393,0.46492724535875574,0.1510989010989011
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581393,0.46492724535875574,0.27197802197802196
0.2921689497716895,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720933,0.4129202207727045,0.005494505494505495
0.2921689497716895,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720933,0.4129202207727045,0.03571428571428571
0.2921689497716895,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720933,0.4129202207727045,0.07417582417582418
0.2921689497716895,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720933,0.4129202207727045,0.1510989010989011
0.2921689497716895,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720933,0.4129202207727045,0.27197802197802196
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387225,0.306832298136646,0.8345930232558136,0.5233065730055194,0.005494505494505495
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387225,0.306832298136646,0.8345930232558136,0.5233065730055194,0.03571428571428571
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387225,0.306832298136646,0.8345930232558136,0.5233065730055194,0.07417582417582418
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387225,0.306832298136646,0.8345930232558136,0.5233065730055194,0.1510989010989011
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387225,0.306832298136646,0.8345930232558136,0.5233065730055194,0.27197802197802196
0.14632420091324203,0.0,0.8159420289855073,0.436806387225549,0.13944099378881988,0.7488372093023253,0.46685900652282997,0.005494505494505495
